Using device: cuda
[RUN] 20251004-210535_TinyNet_d3_bs512_lr0.001
[IO ] checkpoints dir: checkpoints/20251004-210535_TinyNet_d3_bs512_lr0.001
[IO ] metrics dir    : metrics/20251004-210535_TinyNet_d3_bs512_lr0.001
[IO ] plots dir      : plots/20251004-210535_TinyNet_d3_bs512_lr0.001
[IO ] checkpoint file: checkpoints/20251004-210535_TinyNet_d3_bs512_lr0.001/20251004-210535_TinyNet_d3_bs512_lr0.001_best.pth
[IO ] metrics file   : metrics/20251004-210535_TinyNet_d3_bs512_lr0.001/20251004-210535_TinyNet_d3_bs512_lr0.001_metrics.json
Epoch 01/200 | train_loss=4.5661 | train_top1=7.91% | train_top5=22.49% | val_loss=4.2391 | val_top1=10.74% | val_top5=28.79% | epoch_time=23.9s
Epoch 02/200 | train_loss=4.0207 | train_top1=14.58% | train_top5=35.59% | val_loss=3.9651 | val_top1=15.03% | val_top5=35.81% | epoch_time=13.6s
Epoch 03/200 | train_loss=3.8008 | train_top1=17.85% | train_top5=40.60% | val_loss=3.7597 | val_top1=17.79% | val_top5=41.25% | epoch_time=12.1s
Epoch 04/200 | train_loss=3.6550 | train_top1=20.23% | train_top5=43.99% | val_loss=3.8419 | val_top1=17.23% | val_top5=38.69% | epoch_time=12.2s
Epoch 05/200 | train_loss=3.5450 | train_top1=21.89% | train_top5=46.39% | val_loss=3.5703 | val_top1=21.19% | val_top5=45.68% | epoch_time=12.2s
Epoch 06/200 | train_loss=3.4519 | train_top1=23.64% | train_top5=48.40% | val_loss=3.6178 | val_top1=21.09% | val_top5=44.62% | epoch_time=12.1s
Epoch 07/200 | train_loss=3.3822 | train_top1=24.84% | train_top5=50.15% | val_loss=3.4579 | val_top1=23.64% | val_top5=48.40% | epoch_time=12.2s
Epoch 08/200 | train_loss=3.3251 | train_top1=25.82% | train_top5=51.34% | val_loss=3.4049 | val_top1=24.50% | val_top5=49.69% | epoch_time=12.1s
Epoch 09/200 | train_loss=3.2697 | train_top1=26.80% | train_top5=52.53% | val_loss=3.3990 | val_top1=23.66% | val_top5=49.46% | epoch_time=12.1s
Epoch 10/200 | train_loss=3.2153 | train_top1=27.62% | train_top5=53.95% | val_loss=3.3425 | val_top1=24.87% | val_top5=50.52% | epoch_time=12.2s
Epoch 11/200 | train_loss=3.1722 | train_top1=28.57% | train_top5=54.57% | val_loss=3.3782 | val_top1=24.48% | val_top5=50.30% | epoch_time=12.2s
Epoch 12/200 | train_loss=3.1305 | train_top1=29.18% | train_top5=55.71% | val_loss=3.3397 | val_top1=25.58% | val_top5=51.25% | epoch_time=12.3s
Epoch 13/200 | train_loss=3.0950 | train_top1=29.90% | train_top5=56.50% | val_loss=3.4458 | val_top1=25.00% | val_top5=48.85% | epoch_time=12.2s
Epoch 14/200 | train_loss=3.0565 | train_top1=30.72% | train_top5=57.13% | val_loss=3.3792 | val_top1=24.86% | val_top5=50.02% | epoch_time=12.2s
Epoch 15/200 | train_loss=3.0213 | train_top1=31.29% | train_top5=57.98% | val_loss=3.2819 | val_top1=26.33% | val_top5=52.17% | epoch_time=12.1s
Epoch 16/200 | train_loss=2.9952 | train_top1=31.79% | train_top5=58.39% | val_loss=3.2666 | val_top1=26.46% | val_top5=52.79% | epoch_time=12.2s
Epoch 17/200 | train_loss=2.9604 | train_top1=32.45% | train_top5=59.33% | val_loss=3.3651 | val_top1=24.89% | val_top5=50.66% | epoch_time=12.1s
Epoch 18/200 | train_loss=2.9382 | train_top1=32.77% | train_top5=59.56% | val_loss=3.1864 | val_top1=27.92% | val_top5=54.60% | epoch_time=12.2s
Epoch 19/200 | train_loss=2.9087 | train_top1=33.38% | train_top5=60.18% | val_loss=3.1590 | val_top1=28.79% | val_top5=54.35% | epoch_time=12.2s
Epoch 20/200 | train_loss=2.8826 | train_top1=33.89% | train_top5=60.73% | val_loss=3.2482 | val_top1=27.97% | val_top5=53.45% | epoch_time=12.2s
Epoch 21/200 | train_loss=2.8621 | train_top1=34.22% | train_top5=61.27% | val_loss=3.0339 | val_top1=30.75% | val_top5=57.50% | epoch_time=12.2s
Epoch 22/200 | train_loss=2.8390 | train_top1=34.89% | train_top5=61.66% | val_loss=3.0939 | val_top1=29.92% | val_top5=56.55% | epoch_time=12.2s
Epoch 23/200 | train_loss=2.8155 | train_top1=35.25% | train_top5=62.07% | val_loss=3.1716 | val_top1=28.65% | val_top5=54.92% | epoch_time=12.1s
Epoch 24/200 | train_loss=2.7963 | train_top1=35.59% | train_top5=62.45% | val_loss=3.0466 | val_top1=30.57% | val_top5=57.73% | epoch_time=12.3s
Epoch 25/200 | train_loss=2.7732 | train_top1=36.01% | train_top5=62.95% | val_loss=3.1489 | val_top1=29.43% | val_top5=55.26% | epoch_time=12.2s
Epoch 26/200 | train_loss=2.7568 | train_top1=36.38% | train_top5=63.37% | val_loss=2.9907 | val_top1=31.88% | val_top5=57.81% | epoch_time=12.1s
Epoch 27/200 | train_loss=2.7378 | train_top1=36.87% | train_top5=63.69% | val_loss=3.1591 | val_top1=28.63% | val_top5=55.42% | epoch_time=12.1s
Epoch 28/200 | train_loss=2.7228 | train_top1=37.12% | train_top5=63.86% | val_loss=3.0046 | val_top1=31.61% | val_top5=58.10% | epoch_time=12.2s
